ID,Tweet,Optimistic,Thankful,Empathetic,Pessimistic,Anxious,Sad,Annoyed,Denial,Official report,Joking
1.24516E+18,Le dije a mi padre que no iba a su casa antes de Cristo corona es de allí. (Su novia),0,0,0,0,0,1,0,0,0,1
1.24516E+18,Estamos cada vez va a averiguar si los niños en el vídeo de las vacaciones de primavera atrapados coronavirus?,0,0,0,0,1,0,0,0,0,0
1.24516E+18,Es alguien inmune a COVID19 si su comida rápida favorita es Long John Silvers ... pidiendo un amigo,0,0,0,0,0,0,0,0,0,1
1.24516E+18,Corona existen wouldnt virus si Dan Howell siguió haciendo contenido.,0,0,0,0,0,0,0,0,0,1
1.24516E+18,Kudos para empujar a través de hacer su programa de lucha coronavirus. Descansa un poco y mantenerse fuerte CuomoPrimeTime LetsGetAfterIt,1,1,0,0,0,0,0,0,0,0
1.24516E+18,si usted está leyendo una actualización COVID19 diaria debería ser que lea COVID19 coronavirus COVID,0,0,0,0,0,0,0,0,1,1
1.24516E+18,Esta noche ha decidido cancelar todos sus eventos / programas al 31 de agosto debido a COVID19,0,0,0,0,0,1,0,0,1,0
1.24516E+18,"Ok, bien en Chris Cuomo por hacer su show, pero sí, no estoy seguro de nada de esto StayAtHomeAndStaySafe coronavirus",0,0,0,0,1,0,0,1,0,0
1.24516E+18,"20200331: actualizaciones Coronavirus:: NP A nivel mundial, una de cada cinco personas con COVID-19 es americano",0,0,0,0,0,1,0,0,1,0
1.24516E+18,"Ponga Not6FeetApart personas sin hogar en hoteles !!! COVID19 Fuck you, Nevada !!!",0,0,0,0,0,0,1,0,0,0
1.24516E+18,Kylie Jenner para producir y donar un desinfectante para manos a los hospitales que luchan contra covid19. Ahora que es un factor de influencia.,0,1,0,0,0,0,0,0,0,0
1.24516E+18,"Le dije a este chico que tenía calambres, que va a decir, tan pronto como empecé a sentir que, tienes los coronavirus Yall realmente repugnante.",0,0,0,0,1,1,1,0,0,0
1.24516E+18,"Mi iba a romper mi récord de la cantidad de viajar en un año, pero este año la corona dijeron:",0,0,0,0,0,1,0,0,0,1
1.24516E+18,Ahorrando mis ejercicios diarios de usarlos en este momento! COVID19 AprilFoolsDay coronavirus TheLockdown StayAtHome DailyExercise,1,0,0,0,0,0,0,0,0,1
1.24516E+18,Honestamente. Incluso no quieren ver la mitad de yall de todos modos. Corona o no.,0,0,0,1,0,0,0,0,0,1
1.24516E+18,Así que muchas personas se van a publicar las pruebas corona positiva mañana,1,0,0,0,0,0,0,0,0,0
1.24516E+18,"Si estás en contacto con su familia, tomar un segundo para llamar y el registro de entrada. COVID19 COVID_19",1,0,0,0,0,0,0,0,0,0
1.24516E+18,ada Semoga yang Bilang abril fregona! Corona virus sólo una broma! Puede salir ahora :),1,0,0,0,0,0,0,0,0,1
1.24516E+18,"Tengo grandes tos, pero no la tos Corona. Esto es una mierda la garganta dolió no puedo hablar :)",0,0,0,0,1,1,1,0,0,0
1.24516E+18,"Mi padre, literalmente, sentarse y ver sobre el brote de coronavirus durante todo el día.",0,0,0,0,0,1,1,0,0,1
1.24516E+18,"Alguien en algún lugar ahora está haciendo coronavirus disfraces de Halloween. Y es probable que se presenta en dos opciones, con clase o cachonda",1,0,0,0,0,0,1,0,0,1
1.24516E+18,El pasó de horror de paneles de la muerte inexistentes a sus propios paneles de la muerte a aligerar la velocidad COVID19,0,0,0,0,1,0,0,0,0,1
1.24516E+18,Tan horrible que esto es necesario porque golfed 45 y se recuperaron mientras que las personas difundir el coronavirus y murieron.,0,0,0,0,1,1,0,0,0,0
1.24516E+18,Esta tarjeta de Navidad destacados años será sólo 8 fotos de mi sala de estar! Covid19 COVID19au Xmas2020 ChristmasCard Navidad,0,0,0,1,0,1,0,0,0,0
1.24516E+18,Vuelco de la trama: Coronavirus dice de los inocentes mañana y desaparece completamente.,0,0,0,0,1,0,0,0,0,1
1.24516E+18,"Me gustaría tener paquete de Z y la hidroxicloroquina, si consigo la corona virus",0,0,0,1,1,0,0,0,0,0
1.24516E+18,Abril es finalmente aquí chicos ... Happy New Mes todo el mundo ... Stay-Corona libre proteja a sus seres queridos ... AprilFoolsDay,1,0,1,0,0,0,0,0,0,0
1.24516E+18,Los próximos 14 días son tan importantes. No podemos parar ahora. Hay que seguir las indicaciones de COVID19,1,1,0,0,0,0,0,0,1,0
1.24516E+18,"tal vez si nos dimos Timothe Chalamet el Oscar que merecía por cmbym, el mundo no sería plagado de coronavirus.",0,0,0,0,0,0,0,0,0,1
1.24516E+18,pregunta real. ¿Está bien usar una máscara de esquí. QuestionOfTheDay COVID19,0,0,0,0,1,0,0,0,0,0
1.24516E+18,Esta corona de mierda me hace pensar que el ion tiene amigos,0,0,0,0,1,1,0,0,0,0
1.24516E+18,muertes por coronavirus NewsAlert estadounidenses establecen récord de un día a 865: Johns Hopkins University (AFP),0,0,0,0,0,0,0,0,1,0
1.24516E+18,Maldita que sólo podría oomf arriba después de toda esta mierda virus de la corona,0,0,0,0,0,0,1,0,0,1
1.24516E+18,BonespuraVirus es culpa triunfos TheLockdown StayAtHome COVID coronavirus EasterSundayMassacre,1,0,0,0,0,0,1,0,0,0
1.24516E+18,Gov Cuomo estado sucediendo af duro en sus Timbs para detener la propagación de la Corona sólo por su hermano para conseguirlo. Una lástima,0,0,0,0,0,1,1,0,0,0
1.24516E+18,El trabajo de Batman es ahora mucho más fácil. [Batman salta de la azotea] Los malos: Ahhh! Vamos a conseguirle coronavirus! [huir],0,0,0,0,0,0,0,0,0,1
1.24516E+18,coronavirus es alarmismo ciencia falsa hecha por TikTok sólo para que yo pueda aprender a hacer el baile salvaje y tal vez incluso el supalonely,0,0,0,0,0,0,0,0,0,1
1.24516E+18,"i; m Rogan Joe contenta finalmente comenzó a creer coronavirus es real, esta semana",1,0,0,0,0,0,0,0,0,1
1.24516E+18,No puedo esperar a que el parque toma del Sur en el coronavirus. Así que mucha gente a punto de conseguir Devastadas.,0,0,0,0,0,0,1,0,0,1
1.24516E+18,"coronavirus ralentizar mi movimiento, esta mierda tiene que llegar tf lo antes posible.",0,0,0,0,0,0,1,0,0,1
1.24516E+18,"Mi historia de COVID19 a mis hijos es, sin duda gon sonido como el invierno en oscureció y miedo",1,0,0,0,0,0,0,0,0,1
1.24516E+18,Mi mamá está loca porque debido a la coronavirus ella no puede ir a buscar sus uñas hecho ..... confianza me SIS I GET IT,0,0,0,0,0,0,0,0,0,1
1.24516E+18,Drake dijo Tory Lanez que un vaso de vino al día mantiene lejos Corona. Así que voy a actuar en consecuencia ..,0,0,0,0,0,0,0,0,0,1
1.24516E+18,Alguien del inocente sacos no lo haga. Y que también con la corona nooo Else u conocer el pastor kisi kahani,0,0,0,0,0,1,1,0,0,1
1.24516E+18,Parte del pánico y el miedo está ocurriendo porque el gobierno no se puede confiar. COVID19 coronavirus MSMHatesAmerica Trump PEU,0,0,0,0,1,0,0,1,0,0
1.24516E+18,Mis pensamientos y oraciones con consiga bien pronto. Su programa en que me mantiene despierto hasta las 2 am tiempo de Nigeria. COVID-19,0,0,1,0,0,1,0,0,0,0
1.24516E+18,"Mis padres pedimos pizza y ahora haciendo más para asegurarse de que su conexión de corona, perra ¿Por qué yall pedir una pizza a continuación,",0,0,0,0,0,0,1,0,0,1
1.24516E+18,"Acabo de ver un video de alguien saltar de un edificio en Nueva York BC de la corona, ahora estoy llorando",0,0,0,0,1,1,0,0,0,0
1.24516E+18,La escena TPing parece tan mal en el actual clima. PumpRules coronavirus COVID19,0,0,0,1,0,0,1,0,0,0
1.24516E+18,"Resumen de Twitter, marzo de 2020: & gt; condenación eterna & gt; Animal Crossing: New Horizons & gt; cuarentena Coronavirus",0,0,0,1,0,0,1,0,0,0
1.24516E+18,Si veo a alguno de ustedes hacer chistes sobre el coronavirus para abril tonto Voy a bloquear ti. No es gracioso,0,0,0,0,0,0,1,0,0,0
1.24516E+18,Cuando su niño le dice que dio positivo por coronavirus quizás diciéndole que tienes que esto no es la mejor respuesta.,0,0,0,0,0,0,0,0,0,1
1.24516E+18,"coronavirus cogida, no más a menos, por supuesto, quiero matar, pero de verdad, yo vivo para esos shows !!!",0,0,0,0,0,0,1,0,0,1
1.24516E+18,"Este coronavirus no es una broma, estoy en mi tercera caso de PBR en la actualidad. Estado bebiendo desde 4 horas de esta mañana",0,0,0,0,1,1,0,0,0,0
1.24516E+18,La gente lagarto enviaban morir porque los animales anunciaron la matanza de coronavirus. ¿Cómo puede usted explicar cómo la reina sigue vivo ????,0,0,0,0,0,0,0,1,0,1
1.24516E+18,No podemos dejar ahora ... Quédate con esto ... No es para siempre. COVID19 PhysicalDistancing,1,0,0,0,0,0,0,0,0,0
1.24516E+18,El hombre sólo quería ir a Mex sip en algunos Buchanan comiendo culo fuego escucha productos del mar a la música en vivo. Corona puta,0,0,0,0,0,1,1,0,0,0
1.24516E+18,¿Alguien más se olvidan de dar algo para la Cuaresma o se olvidó dieron algo para prestado debido a Coronavirus pasando,0,0,0,0,0,0,1,0,0,1
1.24516E+18,"Por favor, hacer lo que está bien para la Florida! Donald Trump realmente no le importa acerca de ti! COVID-19",0,0,0,0,0,0,1,0,0,0
1.24516E+18,No puedo dejar de jugar NHL20 y papel io2. ¿A qué juegas? COVID19 QuarantineAndChill Xbox,1,0,0,0,0,0,0,0,0,0
1.24516E+18,Moscú Tome sus excusas por lo mal que maneja los coronavirus en otro lugar.,0,0,0,0,0,0,1,0,0,0
1.24516E+18,el mundo infectadas por coronavirus Italia solo ha muerto más de 10.000 personas,0,0,0,0,0,1,0,0,1,0
1.24516E+18,20200331: Vivian Bercovici: Represión en Israel en el ultra-ortodoxos que desobedezcan las medidas de coronavirus,0,0,0,0,1,0,0,0,1,0
1.24516E+18,ROMPIENDO - ASPIRANDO NOCTURNO EMPRESARIO ABRE ACCIDENTALLY POP-UP CORONAVIRUS CLÍNICA Covid_19australia COVID19,0,0,0,0,0,0,0,0,1,1
1.24516E+18,"No hable sobre el virus de la corona en llamadas o mensajes, en Bahria Polvos Islamabad, en el se ha remontado llamada, puede ser capturado como sospechoso. Tener cuidado.",1,0,0,0,0,0,0,1,1,1
1.24516E+18,"Acaba de pedir un montón de ropa de verano, pero esto no es virus de la corona va a dejar que me vaya a donde todo",0,0,0,0,0,1,0,0,0,0
1.24516E+18,"Trump es deshacer las emisiones de combustibles con Obama! Negocio como de costumbre, incluso con Coronavirus!",0,0,0,0,0,0,1,0,0,0
1.24516E+18,Coronavirus para llevar el mejor y el peor de todos los seres humanos. Esto es lo peor de todo lo que vi hasta ahora.,0,0,0,1,0,1,1,0,0,0
1.24516E+18,No puede dejar de pensar en mi planta que ha estado en mi oficina oscura desatendido desde 12 de marzo. gracias COVID19,0,0,0,0,0,1,0,0,0,0
1.24516E+18,Así que ... ya que probablemente dio Bernie Corona ... es este aparejo DNC o Fredo Fredo ser?,0,0,0,0,0,0,1,1,0,1
1.24516E+18,Tacto linado esto realmente puede golpear más duro de lo que debería coronavirus justo ahora COVID19,0,0,0,0,0,0,0,0,0,1
1.24516E+18,Estos profesores son realmente desconsiderado !!! Al igual que lo hacen viven en zonas libres de corona?!?!,0,0,0,0,0,0,1,1,0,0
1.24516E+18,Tha problema no se está muriendo forma de corona virus. El problema se está muriendo sin Jesús.,0,0,0,0,1,1,0,0,0,0
1.24516E+18,Ellos TTiempo Got muertos de trabajo un sitio de pruebas Coronavirus hablando de trabajo perra,0,0,0,1,0,0,0,0,0,1
1.24516E+18,¿Cómo se pasa de bajo riesgo de llevar ahora una bufanda y tal vez 200.000 muertes? COVID-19,0,0,0,0,1,0,1,0,0,0
1.24516E+18,"Coronavirus. Maxine Waters desata sobre Trump reversión, citando preocupaciones ambientales y de salud.",0,1,0,0,0,0,0,0,1,0
1.24516E+18,la gente que DECIR coronavirus mejor no arruinar mi verano las mismas personas siguen yendo a salir de la casa todos los días ESTANCIA TF.,0,0,0,0,0,0,1,0,0,0
1.24516E+18,"Para poner lo que está a punto de suceder en perspectiva, véase más adelante. Imagine un 9-11 todos los días? covid19, stayhome, 911",0,0,0,0,1,0,0,0,0,0
1.24516E+18,"Pero TBH este año antes de que todo ha pasado esta corona, siento que ha sido la mejor temporada de la NBA Derrick Rose ya estaba en los toros.",1,0,0,0,0,0,0,0,0,1
1.24516E+18,Si camino lejos con un recuerdo de la covid-19 pandemia debe ser Kylie Jenner marca desinfectante para las manos,0,0,0,0,0,0,0,0,0,1
1.24516E+18,Romero me recuerda a días de edad antes de que el coronavirus. Ahora me siento en mi casa aburrido. IMPACTonAXSTV,0,0,0,0,0,1,0,0,0,0
1.24516E+18,"Sí, me quedo fuera de Twitter de nuevo. No puedo tomar los chistes coronavirus más. Súper ansiosa ya",0,0,0,0,1,0,1,0,0,0
1.24516E+18,Ronnie combate para obtener jodido yo frfr. coronavirus NBA NBA2K20,0,0,0,0,0,0,0,0,0,1
1.24516E+18,"Mantener su máscara de cerca, mantener los desinfectantes más cerca. Mario Puzo Covid19",0,0,0,0,1,0,0,0,1,0
1.24516E+18,ok así que Tom Holanda es tendencia en Twitter i STG Si abro que hashtag y se puso en corona og i se hace pelotas mis ojos,0,0,0,1,1,0,0,0,0,1
1.24516E+18,Vergüenza en medios Godi ... Son más peligrosos que los virus de la corona. _,0,0,0,0,0,0,1,0,0,0
1.24516E+18,Maldita sea esta cuarentena es en realidad hacer me dan ganas de ir a trabajar. Es que un síntoma coronavirus?,0,0,0,0,0,0,1,0,0,1
1.24516E+18,[ÚLTIMA HORA] 88 nuevos casos de coronavirus detectado en Argentina. Número total de casos se eleva a 1054. El número de muertos en el país se eleva a 27.,0,0,0,0,0,0,0,0,1,0
1.24516E+18,"Deja el juego piedra, papel o tijera: el perdedor tiene que curar el coronavirus.",0,0,0,1,0,0,0,0,0,1
1.24516E+18,que es la corona y por qué está infectando a la gente? tengo un anti-virus en mi ordenador coronavirusiswack joder,0,0,0,0,0,0,0,0,0,1
1.24516E+18,La distracción de una respuesta adecuada coronavirus vino de rallies triunfos y campos de golf.,0,0,0,0,0,0,1,1,0,0
1.24516E+18,"Buen Dios la gente, oren por los boomers. Van a hacer que nos maten a todos. COVID19 StayAtHome",0,0,1,0,1,1,0,0,0,0
1.24516E+18,Coronavirus casos confirmados aumentó en un 126 en mi condado desde ayer. Im encerrarme en la casa.,0,0,0,0,1,0,1,0,0,0
1.24516E+18,Volver a ser la cuarentena ughh solo tiene que terminar ahora. . . COVID19 coronavirus solitario,0,0,0,0,0,1,0,0,0,0
1.24516E+18,Gaviotas probablemente piensan que estamos extintos COVID19 TheLockdown StayAtHome,0,0,0,1,0,0,0,0,0,1
1.24516E+18,coronavirus comenzó primo 7/11 cambió a auto-servicio para la comida caliente,0,0,0,0,0,0,0,0,0,1
1.24516E+18,Puedo garantizar que si se pone una madre o abuela del Caribe en un laboratorio durante 24 horas se va a evocar una vacuna para la Corona,0,0,0,0,0,0,0,0,0,1
1.24516E+18,tan pronto como esto termine voy a tratar a mi casa como si tuviera el efecto corona. U no me va a ver allí,1,0,0,0,0,0,0,0,0,1
1.24516E+18,Corona puso a todos en algún tipo de mierda fuera de la pared,0,0,0,1,0,0,1,0,0,1
1.24516E+18,corona es bueno para nosotros de una manera causa que nos muestra que nuestros amigos son reales que realmente se preocupan por nosotros,1,0,0,0,0,0,0,0,0,0
1.24516E+18,"Bebé H-E-B extendió el pago de corona hasta 10 de mayo. Uf, una vez que toda esta mierda sobre Im ido ser que $ 2 Suba.",1,0,0,0,0,0,0,0,1,1
1.24516E+18,Hey que mirar folla enfermos que se alimentan de culo solo puede decir que tienes coronavirus y nadie sabrá nunca,0,0,0,0,0,0,1,0,0,1
1.24516E+18,Hey enviaban usted cansado de hablar de coronavirus cada día maldito ??,0,0,0,0,0,1,1,0,0,0
1.24516E+18,"Sí hombre, me encanta la familia a esta mierda de corona. Yall por favor tome en serio esta mierda.",1,0,0,0,1,0,1,0,0,0
1.24516E+18,"Si usted no ha tenido sin embargo, su corona, ya que no teníamos suficiente diversión el mes pasado",0,0,0,0,0,0,0,0,0,1
1.24516E+18,Coronavirus tiene la gente que compra armas como ayúdales defender su granja de un apocalipsis zombie ... el virus de China viene a por nosotros!,0,0,0,0,1,0,0,0,0,1
1.24516E+18,"Gracias COVID19! Ahora bien, si u puede hacer casa caída del mercado también Thad ser grande!",0,0,0,0,0,0,0,0,0,1
1.24516E+18,Acabo de enterar que he visto a un total de 128 millones de tiktoks. Esto fue en corona previo. No sé cómo se siente.,0,0,0,0,1,0,0,0,0,1
1.24516E+18,Mañana es el día en los EE.UU. superaremos 200.000 casos de COVID19.,0,0,0,1,1,1,0,0,1,1
1.24516E+18,Sólo los más descarada apologistas Trump intentarían este argumento desesperado COVID19,0,0,0,0,0,0,1,0,0,1
1.24516E+18,Carole Baskin prolly tiene la cura para COVID19 pero esa perra tacaños se mantiene por sí misma,0,0,0,0,0,0,1,1,0,1
1.24516E+18,Dime por qué es más importante que hacer la espalda go que limpia los baños ?? coronavirus,0,0,0,0,0,0,1,0,0,1
1.24516E+18,Mira lo que esta cosa dijo una persona que perdió a su padre a coronavirus Ella necesita ser disminuido en un volcán de mierda!,0,0,0,0,0,0,1,0,0,0
1.24516E+18,que corona gracias por ser la causa de mí perder mi mente debido a tener demasiado tiempo para pensar demasiado,0,0,0,0,1,0,1,0,0,1
1.24516E+18,Oí a uno de los síntomas de la Corona es ser una puta derecha. Por último averiguado cuál es incorrecto con mi ex.,0,0,0,0,0,0,1,0,0,1
1.24516E+18,"Así que su era una película sobre el virus de la corona que se suponía iba a salir en 2011, pero que aún no ha soltarlo causa ...",0,0,0,0,0,0,0,1,0,1
1.24516E+18,Retwittear y dejar que los camioneros saben que están siendo apreciados a través de este pandémico! COVID19 StopTheSpread StayAtHome,0,1,0,0,0,0,0,0,0,0
1.24516E+18,y'all necesidad de cancelar la lucha libre no ventiladores muy mal aspecto y hacer que el script poco interesante CODVID19 coronavirus,0,0,0,1,0,0,1,0,0,0
1.24516E+18,Puede Corona vaya a la mierda? Al igual que forreal salir perdedor queremos verano,0,0,0,0,0,0,1,0,0,0
1.24516E+18,* Persona muere por heridas de bala los medios: El coronavirus ha afirmado que es próxima víctima,0,0,0,0,0,0,1,0,0,1
1.24516E+18,Premier John Horgan anuncia que está ampliando el estado de emergencia en aC COVID19 covid19Canada COVID19BC Coronavirus,0,1,0,0,0,0,0,0,1,0
1.24516E+18,RUPTURA Premier extender el estado de COVID19 aC de emergencia,0,0,0,0,0,0,0,0,1,0
1.24516E+18,Me pregunto lo que la gente de otros países piensan de Trump y la forma en que está manejando el virus de la corona en América ...,0,0,0,1,1,0,0,0,0,0
1.24516E+18,"Oh, el episodio de TP-ción de una casa no envejecen bien. coronavirus Vanderpump Rules COVID19",0,0,0,1,0,0,0,0,0,1
1.24516E+18,Coronavirus también conocido como Mad Dogg 2020 está arruinando una tonelada de mierda de dinero para mí ... Estoy perdiendo dinero día a día. CoronavirusUSA Coronavirus,0,0,0,0,0,1,1,0,0,0
1.24516E+18,"Cuando casi se captura en corona, pero viene en embrague con The Clorox limpie bendito",0,1,0,0,0,0,0,0,0,1
1.24516E+18,Llame para obtener sus beneficios ... El OH sí cerrado por Corona..repo sus casas rápidas ..... ES INOCENTE. ¿Quién es ese?,0,0,0,0,0,0,0,0,0,1
1.24516E+18,Esta corona Mierda realmente ha hecho de este excelente lugar en donde un agujero del infierno como deadass,0,0,0,0,0,0,1,0,0,0
1.24516E+18,"Coronavirus iPhone: 95,923 Muertes: 8.464 recuperados: 19259 EN ESPAÑA EsteVirusLoParamosUnidos StayAtHome StaySafe",0,0,0,0,0,0,0,0,1,0
1.24516E+18,"Este 1200 cheque del gobierno es una estafa, ver nuestra declaración de impuestos de 2020 se corte. altaf coronavirus",0,0,0,0,0,0,1,0,0,0
1.24516E+18,"Enhorabuena al Hospital Regional Cornwall, St James por darnos nuestro segundo paciente que se recuperó de la Coronavirus china",1,1,0,0,0,0,0,0,0,0
1.24516E+18,Las cárceles son un caldo de cultivo para el virus de la corona. Si. Eso y cualquier otra enfermedad Fuckkkkkkking en este planeta. WTFFFFF,0,0,0,0,0,0,1,1,0,0
1.24516E+18,"Alex Karev Shouldve murió ayudar a la gente w covid19, lo habría hecho su personaje más justicia que acabar con Izzy",0,0,0,0,0,0,0,0,0,1
1.24516E+18,No fuimos a casi cero? dentro de un un par de días? COVID19 coronavirus TrumpLies ProtectOurHealthWorkers,0,0,0,0,0,0,1,0,1,0
1.24516E+18,Mierda debe ser volver a grave en los estados porque yo no veo hay más memes sobre el coronavirus,0,0,0,0,1,1,1,0,0,0
1.24516E+18,Yesssss Im Ready que esto no es detener la corona de mierda,1,0,0,0,0,0,1,0,0,1
1.24516E+18,Los pacientes no coronavirus serán colocados en los barcos. Los pacientes infectados permanecen en el hospital. Buena pregunta.,1,0,0,0,0,1,0,0,1,0
1.24516E+18,ella: Corona parada tour mundial también ella: salir con los amigos casi todos los días,0,0,0,0,0,0,1,0,0,1
1.24516E+18,"si usted es una de esas personas que dicen preocuparse oh no haga el coronavirus sólo afecta a las personas de edad por favor, cierra la boca por causa gustos",0,0,0,0,0,0,1,0,0,0
1.24516E+18,Ustedes tienen la diversión Hablando combate en corona mientras yo me siento jugo de Appy casa SIPN ser yo mismo TDOV2020,1,0,0,0,0,0,0,0,0,1
1.24516E+18,Tengo una infección en los senos y todo el mundo sigue diciendo ¿está seguro de que no es el efecto corona como callarse,0,0,0,0,0,0,1,0,0,0
1.24516E+18,el canto regalo interruptor de Nintendo será lo que finalmente me da coronavirus,1,0,0,0,0,0,0,0,0,1
1.24516E+18,Tal vez si forzamos el coronavirus a sentarse a través de una conferencia de zoom de dos hora itll a desaparecer,1,0,0,0,0,0,0,0,0,1
1.24516E+18,"rastros de coronavirus se encuentran en tostadas, weve consiguió ninguna posibilidad ahora",0,0,0,1,0,0,0,0,0,1
1.24516E+18,¿Por qué John Horgan tiene un palo de lacrosse junto a él? bcpoli COVID19 coronavirusbc,0,0,0,0,0,0,0,0,0,0
1.24516E+18,Nueva Covid-19 respondió preguntas de los oyentes: podcast de coronavirus del Dr. Sanjay Gupta para el 31 de Marzo desde,0,1,0,0,0,0,0,0,1,0
1.24516E+18,hojas informativas COVID19 en más de 30 idiomas. Gran ver uno en Punjabi. Gracias por esta gran iniciativa!,1,1,0,0,0,0,0,0,0,0
1.24516E+18,Trato de diapositivas atractivamente en DM es un ex una vez y que me dicen que tienen coronavirus,0,0,0,0,0,1,0,0,0,1
1.24516E+18,Masha Allah Aquí en Modia India culpar sólo los musulmanes por virus de la corona,0,0,0,0,0,0,1,0,0,0
1.24516E+18,Bien podría traer de vuelta el Harlem Shake desde Harlem literalmente sacudiendo casos / w Coronavirus,0,0,0,1,0,0,0,0,0,1
1.24516E+18,JUSTO A: Premier extiende estado de emergencia COVID19 bcpoli de la Columbia Británica,0,0,0,0,0,0,0,0,1,0
1.24516E+18,"Tenía la esperanza de ser bronceado flaca linda por esta época del año, pero el coronavirus sólo tenía que lanzar una bola curva en mí",0,0,0,0,0,1,1,0,0,1
1.24516E+18,Oro para el coronavirus deja caer los precios de las casas debido a un dormitorio 4 en Stafford es OD rn!,1,0,1,1,0,0,0,0,0,0
1.24516E+18,Lo bueno de hacerse la prueba del coronavirus es que todos llegan a ser las cabezas de alfiler aficionados para el carnaval oscuro ...,0,0,0,0,0,0,0,0,0,1
1.24516E+18,"Un Pacifico commerical ... Corona conseguir una mala reputación, Pacifico es como aquí está mi oportunidad!",0,0,0,0,0,0,0,0,0,1
1.24516E+18,dicho a mi lola que la echo de menos y me dijo que estaba llorando porque ella me extrañaba demasiado maldito corona,0,0,0,0,0,1,0,0,0,0
1.24516E+18,"i extraño tanto, ¿por qué ocurrió esta mierda corona y me hagas tener que alejarse de mi mejor amigo",0,0,0,0,0,1,1,0,0,0
1.24516E+18,"Oh, si no fuera por la corona Mier estar todos en Sonoma hacerse la prueba del vino desperdiciado No bate de la gripe!",0,0,0,0,0,1,0,0,0,1
1.24516E+18,Met cualquiera que haya conocido a alguien que ha muerto de covid19? Yo tampoco. Met cualquiera que ha sido perjudicado financieramente ?? Sí yo también. Es curioso que.,0,0,0,1,0,0,1,1,0,0
1.24516E+18,Construir su historia bien! Predicar con el ejemplo. Los gerentes corporativos COVID19 WorkFromHome,1,1,0,0,0,0,0,0,0,0
1.24516E+18,"Corona de modo desordenado, yo estado pensando en los tiempos que me quejaba sobre menos. Casi me debo el correo no deseado en la página de la armadura IG una disculpa, pero",0,0,0,0,0,1,0,0,0,0
1.24516E+18,Usted tiene un caso grave de TDS. Que no puede ser curada. Coronavirus se puede curar. El liberalismo es una enfermedad mental,0,0,0,0,0,0,0,1,0,1
1.24516E+18,pueden probablemente ayuda limones bruh no están no van a ayudar a luchar contra el coronavirus. No sea estúpida,0,0,0,0,0,0,1,1,0,1
1.24516E+18,¿Por qué se Quantas pasajeros liberarse cervezas Corona después de volver beingbturned vaivén Australia del Sur? Debe ser el espíritu australiano brilla a través de?,0,0,0,0,0,0,0,0,0,1
1.24516E+18,"Después de todo esto termine, si alguien dice Coronavirus en mi presencia otra vez, Im que va a aplanar su curva.",0,0,0,0,0,0,1,0,0,0
1.24516E+18,"cardi B coronavirus vid es lo más unfunniest y discordante en eventos sociales de RN. Lo sentimos, no siento x",0,0,0,0,0,0,1,0,0,0
1.24516E+18,"Si esta corona no la mierda pronto, voy a patear en las virushins. Lo siento por el juego de palabras.",0,0,0,0,0,0,1,0,0,1
1.24516E+18,"S. KOREA INFORMES 101 más casos de nuevo coronavirus, TOTAL DEL MOMENTO EN 9887 Grupo AE Primera Squawk Roboinfo0.120 Robotex",0,0,0,0,0,0,0,0,1,0
1.24516E+18,A llorar viendo en CuomoPrimeTime. Cualquier otra persona que grita? GetWellSoonChris COVID19,1,0,0,0,0,1,0,0,0,0
1.24516E+18,Estas promociones en el hogar para la demostración diaria perfectamente ponen de relieve cuán terriblemente un-divertido Trevor Noé es. COVID-19,0,0,0,0,0,0,0,0,0,1
1.24516E+18,"Grande, virus de la corona blanca del cura se ha encontrado es sobre los tweets de los inocentes",0,0,0,0,0,0,1,0,0,1
1.24516E+18,"Si la corona no la mierda pronto, voy a patear en las virushins. Lo siento por el juego de palabras.",0,0,0,0,0,0,1,0,0,1
1.24516E+18,"No inscribirse para la lucha contra COVID19. Incluso si usted no es un científico, puede ayudar de muchas otras maneras.",1,1,1,0,0,0,0,0,0,0
1.24516E+18,"¿Cómo es posible que China (1,3 mil millones) de personas perdieron menos a Corona que EE.UU. ?? No cuadra!",0,0,0,0,0,0,1,1,0,0
1.24516E+18,"Como su día de los inocentes por favor no decir que tienes virus de la corona como una broma, porque tener isnt virus de la corona divertida",0,0,0,0,0,0,1,0,0,0
1.24516E+18,"Mi amigo hizo una unidad de con su nuevo bebé y wow, carajo Corona, esto es una tortura. Quiero exprimir esa pepita.",0,0,0,0,0,1,1,0,0,0
1.24516E+18,AprilFoolsDay primer ministro de Nueva Zelanda tiene tomar el control sobre Australia debido a la impactante Despiste Coronavirus ScottyFomMarketing Dutton,0,0,0,0,0,0,1,0,0,1
1.24516E+18,días de cuarentena es el mejor día que recordaremos después de la corona terminado isa,1,0,0,0,0,0,0,0,0,0
1.24516E+18,Madre acaba de llamar y tenía una avería en el teléfono antes de Cristo trabaja en la medicina y coronavirus les está volviendo loco,0,0,0,0,1,0,1,0,0,0
1.24516E+18,"La rotura: La ACT ha grabado 5 nuevos casos de coronavirus, llevando el total en Canberra a 84",0,0,0,0,0,0,0,0,1,0
1.24516E+18,Gaping agujero en COVID19 periodismo: el asesinato sin sentido de las plantas de oficinas en todo el mundo.,0,0,0,0,0,0,0,0,1,0
1.24516E+18,"Muy, muy inteligente. Vamos a pretender que existen no funciona. Oh, bien. Decir adiós a esta civilización. Reactivación COVID19",0,0,0,1,0,0,1,0,0,0
